RELIEVER_APPEARANCE_ID,GAME_PK,FECHA,TEAM,OPP,HOME_AWAY,MLBAM_ID,PITCHER,ROLE,DAYS_REST,PREV_PITCHES,PREV_BF,PREV_OUTS,PITCHES_2D,PITCHES_3D,BF_2D,BF_3D,B2B,THREE_DAYS_3,CURRENT_PITCHES,CURRENT_BF,CURRENT_OUTS,R,ER,H,BB,K,HR,SOURCE_URL,QA_STATUS,PREV_ROLE,PREV_APPEARANCE_LEVEL,SAME_DAY_REPEAT,PITCHER_CLASS,PRIMARY_POSITION,PBP_SOURCE,BOXSCORE_SOURCE,PITCH_COUNT_MATCH,ENTRY_INNING,ENTRY_HALF,FIRST_PLAY_INDEX,LAST_PLAY_INDEX
823451-621383,823451,2026-06-16,PHI,MIA,H,621383,Tanner Banks,RELIEF_OR_BULK,1.0,22.0,4.0,3.0,22.0,22.0,4.0,4.0,False,False,12,4,3,0,0,1,0,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-16.parquet,QA_VALIDATED_CANONICAL_V69,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-16.parquet,https://statsapi.mlb.com/api/v1.1/game/823451/feed/live,True,8,Top,59,62
823451-667463,823451,2026-06-16,MIA,PHI,A,667463,John King,RELIEF_OR_BULK,2.0,11.0,4.0,2.0,0.0,11.0,0.0,4.0,False,False,9,3,3,0,0,0,0,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-16.parquet,QA_VALIDATED_CANONICAL_V69,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-16.parquet,https://statsapi.mlb.com/api/v1.1/game/823451/feed/live,True,8,Bot,63,65
823451-669199,823451,2026-06-16,MIA,PHI,A,669199,Lake Bachar,RELIEF_OR_BULK,2.0,42.0,9.0,6.0,0.0,42.0,0.0,9.0,False,False,11,3,3,0,0,0,0,0,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-16.parquet,QA_VALIDATED_CANONICAL_V69,STARTER,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-16.parquet,https://statsapi.mlb.com/api/v1.1/game/823451/feed/live,True,5,Bot,40,42
823451-676661,823451,2026-06-16,PHI,MIA,H,676661,Max Lazar,RELIEF_OR_BULK,,,,,,,,,,,14,4,3,0,0,1,0,2,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-16.parquet,QA_VALIDATED_CANONICAL_V69,,,,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-16.parquet,https://statsapi.mlb.com/api/v1.1/game/823451/feed/live,True,9,Top,66,69
823451-690978,823451,2026-06-16,MIA,PHI,A,690978,Dax Fulton,RELIEF_OR_BULK,40.0,64.0,16.0,12.0,0.0,0.0,0.0,0.0,False,False,39,7,6,0,0,0,1,2,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-16.parquet,QA_VALIDATED_CANONICAL_V69,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-16.parquet,https://statsapi.mlb.com/api/v1.1/game/823451/feed/live,True,6,Bot,47,58
822723-657756,822723,2026-06-16,KC,WSH,A,657756,Connor Seabold,RELIEF_OR_BULK,8.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,False,False,23,5,3,0,0,1,1,0,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-16.parquet,QA_VALIDATED_CANONICAL_V69,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-16.parquet,https://statsapi.mlb.com/api/v1.1/game/822723/feed/live,True,8,Bot,69,73
822723-663738,822723,2026-06-16,KC,WSH,A,663738,Daniel Lynch IV,RELIEF_OR_BULK,1.0,8.0,3.0,3.0,8.0,21.0,3.0,6.0,False,False,29,7,3,3,3,2,2,1,1,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-16.parquet,QA_VALIDATED_CANONICAL_V69,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-16.parquet,https://statsapi.mlb.com/api/v1.1/game/822723/feed/live,True,7,Bot,58,64
822723-663992,822723,2026-06-16,WSH,KC,H,663992,Richard Lovelady,RELIEF_OR_BULK,2.0,20.0,6.0,2.0,0.0,20.0,0.0,6.0,False,False,12,3,2,0,0,1,0,0,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-16.parquet,QA_VALIDATED_CANONICAL_V69,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-16.parquet,https://statsapi.mlb.com/api/v1.1/game/822723/feed/live,True,7,Top,55,57
822723-681402,822723,2026-06-16,WSH,KC,H,681402,Gus Varland,RELIEF_OR_BULK,0.0,20.0,4.0,3.0,20.0,20.0,4.0,4.0,True,False,23,4,3,1,1,1,1,1,1,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-16.parquet,QA_VALIDATED_CANONICAL_V69,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-16.parquet,https://statsapi.mlb.com/api/v1.1/game/822723/feed/live,True,9,Top,74,77
822723-687377,822723,2026-06-16,WSH,KC,H,687377,Orlando Ribalta,RELIEF_OR_BULK,2.0,11.0,3.0,2.0,0.0,11.0,0.0,3.0,False,False,14,3,1,2,2,1,1,0,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-16.parquet,QA_VALIDATED_CANONICAL_V69,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-06-16.parquet,https://statsapi.mlb.com/api/v1.1/game/822723/feed/live,True,7,Top,52,54
