RELIEVER_APPEARANCE_ID,GAME_PK,FECHA,TEAM,OPP,HOME_AWAY,MLBAM_ID,PITCHER,ROLE,DAYS_REST,PREV_PITCHES,PREV_BF,PREV_OUTS,PITCHES_2D,PITCHES_3D,BF_2D,BF_3D,B2B,THREE_DAYS_3,CURRENT_PITCHES,CURRENT_BF,CURRENT_OUTS,R,ER,H,BB,K,HR,SOURCE_URL,QA_STATUS,PREV_ROLE,PREV_APPEARANCE_LEVEL,SAME_DAY_REPEAT,PITCHER_CLASS,PRIMARY_POSITION,PBP_SOURCE,BOXSCORE_SOURCE,PITCH_COUNT_MATCH,ENTRY_INNING,ENTRY_HALF,FIRST_PLAY_INDEX,LAST_PLAY_INDEX
824893-628452,824893,2026-07-23,ATL,SD,H,628452,Raisel Iglesias,RELIEF_OR_BULK,0,12,3,2,12,12,3,3,True,False,17,5,3,0,0,2,0,2,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-23.parquet,QA_VALIDATED_CANONICAL_V103,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-23.parquet,https://statsapi.mlb.com/api/v1.1/game/824893/feed/live,True,9,Top,67,71
824893-641755,824893,2026-07-23,ATL,SD,H,641755,Tyler Kinley,RELIEF_OR_BULK,1,14,3,3,14,14,3,3,False,False,13,4,2,2,2,2,0,1,1,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-23.parquet,QA_VALIDATED_CANONICAL_V103,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-23.parquet,https://statsapi.mlb.com/api/v1.1/game/824893/feed/live,True,8,Top,59,62
824893-656288,824893,2026-07-23,SD,ATL,A,656288,Griffin Canning,RELIEF_OR_BULK,4,65,18,11,0,0,0,0,False,False,59,14,8,5,4,5,0,4,3,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-23.parquet,QA_VALIDATED_CANONICAL_V103,STARTER,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-23.parquet,https://statsapi.mlb.com/api/v1.1/game/824893/feed/live,True,2,Bot,15,34
824893-663362,824893,2026-07-23,SD,ATL,A,663362,Matt Waldron,RELIEF_OR_BULK,4,27,8,7,0,0,0,0,False,False,30,9,6,1,1,3,0,0,1,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-23.parquet,QA_VALIDATED_CANONICAL_V103,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-23.parquet,https://statsapi.mlb.com/api/v1.1/game/824893/feed/live,True,6,Bot,47,58
824893-664849,824893,2026-07-23,ATL,SD,H,664849,Danny Young,RELIEF_OR_BULK,2,13,3,2,0,13,0,3,False,False,4,1,1,0,0,0,0,0,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-23.parquet,QA_VALIDATED_CANONICAL_V103,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-23.parquet,https://statsapi.mlb.com/api/v1.1/game/824893/feed/live,True,8,Top,63,63
824893-673513,824893,2026-07-23,SD,ATL,A,673513,Yuki Matsui,RELIEF_OR_BULK,1,21,4,2,21,21,4,4,False,False,17,4,4,0,0,1,0,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-23.parquet,QA_VALIDATED_CANONICAL_V103,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-23.parquet,https://statsapi.mlb.com/api/v1.1/game/824893/feed/live,True,4,Bot,35,43
824893-689266,824893,2026-07-23,ATL,SD,H,689266,Dylan Dodd,RELIEF_OR_BULK,0,11,3,3,11,11,3,3,True,False,15,3,3,0,0,0,0,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-23.parquet,QA_VALIDATED_CANONICAL_V103,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-23.parquet,https://statsapi.mlb.com/api/v1.1/game/824893/feed/live,True,7,Top,52,54
824893-699134,824893,2026-07-23,SD,ATL,A,699134,Bradgley Rodriguez,RELIEF_OR_BULK,1,15,3,2,15,32,3,6,False,False,12,3,3,0,0,0,0,2,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-23.parquet,QA_VALIDATED_CANONICAL_V103,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-23.parquet,https://statsapi.mlb.com/api/v1.1/game/824893/feed/live,True,8,Bot,64,66
824406-573124,824406,2026-07-23,MIN,CLE,A,573124,Taylor Rogers,RELIEF_OR_BULK,1,28,7,4,28,28,7,7,False,False,13,4,3,0,0,0,1,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-23.parquet,QA_VALIDATED_CANONICAL_V103,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-23.parquet,https://statsapi.mlb.com/api/v1.1/game/824406/feed/live,True,11,Bot,77,79
824406-667297,824406,2026-07-23,MIN,CLE,A,667297,Tommy Nance,RELIEF_OR_BULK,2,36,7,3,0,36,0,7,False,False,13,3,3,0,0,0,0,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-23.parquet,QA_VALIDATED_CANONICAL_V103,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-23.parquet,https://statsapi.mlb.com/api/v1.1/game/824406/feed/live,True,10,Bot,69,71
824406-670059,824406,2026-07-23,CLE,MIN,H,670059,Colin Holderman,RELIEF_OR_BULK,1,8,2,1,8,22,2,6,False,False,21,7,6,0,0,0,1,0,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-23.parquet,QA_VALIDATED_CANONICAL_V103,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-23.parquet,https://statsapi.mlb.com/api/v1.1/game/824406/feed/live,True,10,Top,66,75
824406-671922,824406,2026-07-23,CLE,MIN,H,671922,Cade Smith,RELIEF_OR_BULK,1,11,3,3,11,11,3,3,False,False,22,6,5,0,0,2,0,1,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-23.parquet,QA_VALIDATED_CANONICAL_V103,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-23.parquet,https://statsapi.mlb.com/api/v1.1/game/824406/feed/live,True,8,Top,51,60
824406-672782,824406,2026-07-23,MIN,CLE,A,672782,Yoendrys Gómez,RELIEF_OR_BULK,0,14,5,3,14,14,5,5,True,False,22,5,3,0,0,0,2,2,0,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-23.parquet,QA_VALIDATED_CANONICAL_V103,RELIEF_OR_BULK,MLB,False,BULLPEN_PITCHER,P,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-07-23.parquet,https://statsapi.mlb.com/api/v1.1/game/824406/feed/live,True,9,Bot,61,65
